,word,frequency,n_characters
विशेषताएं,विशेषताएं,1,9
अनैतिक,अनैतिक,1,6
अल्जीरिया,अल्जीरिया,1,9
शीतोष्ण,शीतोष्ण,1,7
लिप्त,लिप्त,1,5
ओहियो,ओहियो,1,5
मिसिसिपी,मिसिसिपी,1,8
पाए,पाए,1,3
विवाद,विवाद,1,5
मिलान,मिलान,1,5
काउंटी,काउंटी,1,6
वन्यजीव,वन्यजीव,1,7
पाता,पाता,1,4
प्रान्त,प्रान्त,1,7
नियमन,नियमन,1,5
विनाशकारी,विनाशकारी,1,9
फटते,फटते,1,4
ग्लोबल,ग्लोबल,1,6
वार्मिंग,वार्मिंग,1,8
सबकुछ,सबकुछ,1,5
सूख,सूख,1,3
अभयारण्य,अभयारण्य,1,8
अल्पाइन,अल्पाइन,1,7
प्रवर्तन,प्रवर्तन,1,8
बस्तियां,बस्तियां,1,8
बसनी,बसनी,1,4
मेलानेशियाई,मेलानेशियाई,1,11
यात्राएं,यात्राएं,1,8
केंटुकी,केंटुकी,1,7
इंडियाना,इंडियाना,1,8
दिव्य,दिव्य,1,5
किसान,किसान,1,5
चिपचिपा,चिपचिपा,1,7
सिलिका,सिलिका,1,6
मैग्मा,मैग्मा,1,6
बहने,बहने,1,4
नदियों,नदियों,1,6
संयंत्रों,संयंत्रों,1,9
किलोवाट,किलोवाट,1,7
नदियां,नदियां,1,6
कृत्रिम,कृत्रिम,1,7
राइन,राइन,1,4
रोन,रोन,1,3
टिकिनो,टिकिनो,1,6
पो,पो,1,2
पड़ोसी,पड़ोसी,1,6
बहते,बहते,1,4
एड्रियाटिक,एड्रियाटिक,1,10
गिरती,गिरती,1,5
ज्वालामुखियों,ज्वालामुखियों,1,13
विन्यास,विन्यास,1,7
चिलिया,चिलिया,1,6
टुल्सिया,टुल्सिया,1,8
स्थापना,स्थापना,1,7
अस्थिर,अस्थिर,1,6
गुंथा,गुंथा,1,5
शास्त्रीय,शास्त्रीय,1,9
चिंताजनक,चिंताजनक,1,8
फिनिशियन्स,फिनिशियन्स,1,10
तटीय,तटीय,1,4
विश्वसनीय,विश्वसनीय,1,9
तत्काल,तत्काल,1,6
नॉस्ट्रम,नॉस्ट्रम,1,8
ब्लाइंडलिया,ब्लाइंडलिया,1,11
चट्टानों,चट्टानों,1,8
जलमार्ग,जलमार्ग,1,7
क्रिस्टियनसैंड,क्रिस्टियनसैंड,1,14
लिलेसैंड,लिलेसैंड,1,8
आईएजी,आईएजी,1,5
खारे,खारे,1,4
छिछले,छिछले,1,5
बीए,बीए,1,3
श्रीमति,श्रीमति,1,7
पकड़ने,पकड़ने,1,6
बोला,बोला,1,4
कामकाजी,कामकाजी,1,7
तकरीबन,तकरीबन,1,6
यातना,यातना,1,5
तीव्र,तीव्र,1,5
एकांतप्रिय,एकांतप्रिय,1,10
अकाल,अकाल,1,4
थक,थक,1,2
असहयोगी,असहयोगी,1,7
तटों,तटों,1,4
बसी,बसी,1,3
उनपर,उनपर,1,4
वसूला,वसूला,1,5
एक्सेस,एक्सेस,1,6
उपनिवेशन,उपनिवेशन,1,8
युद्धकारी,युद्धकारी,1,9
मछली,मछली,1,4
फ्योर्ड्स,फ्योर्ड्स,1,9
गहरे,गहरे,1,4
रोमानिया,रोमानिया,1,8
गहरा,गहरा,1,4
प्रशियन,प्रशियन,1,7
उल्टे,उल्टे,1,5
तोपखाने,तोपखाने,1,7
टुकड़ों,टुकड़ों,1,7
मुद्दा,मुद्दा,1,6
निकासी,निकासी,1,6
फ्लेंसबर्ग,फ्लेंसबर्ग,1,10
मानो,मानो,1,4
खबर,खबर,1,3
धक्का,धक्का,1,5
बियर,बियर,1,4
अभेद्य,अभेद्य,1,6
भरोसेमंद,भरोसेमंद,1,8
मेजा,मेजा,1,4
उड़ान,उड़ान,1,5
अनिच्छुक,अनिच्छुक,1,8
माल,माल,1,3
टन,टन,1,2
चलकर,चलकर,1,4
गेंद,गेंद,1,4
जम,जम,1,2
शहद,शहद,1,3
ब्योर,ब्योर,1,5
कड़ी,कड़ी,1,4
फ्रूट,फ्रूट,1,5
मादक,मादक,1,4
चैम्पियनशिप,चैम्पियनशिप,1,11
आयातित,आयातित,1,6
परोसी,परोसी,1,5
रग्बी,रग्बी,1,5
परन्तु,परन्तु,1,6
अकसर,अकसर,1,4
स्टालियन,स्टालियन,1,8
फ्लिक,फ्लिक,1,5
विकल्पों,विकल्पों,1,8
हुसुम,हुसुम,1,5
श्लेई,श्लेई,1,5
वेटलैंड,वेटलैंड,1,7
कड़ाके,कड़ाके,1,6
कैबिनेटमेकर,कैबिनेटमेकर,1,11
मेट,मेट,1,3
विद्वतापूर्ण,विद्वतापूर्ण,1,12
तंत्रों,तंत्रों,1,7
विरोधस्वरूप,विरोधस्वरूप,1,11
मुमकिन,मुमकिन,1,6
रास्ते,रास्ते,1,6
उतरा,उतरा,1,4
युरेशिया,युरेशिया,1,8
शिकायतों,शिकायतों,1,8
छीनने,छीनने,1,5
फैलाव,फैलाव,1,5
वादा,वादा,1,4
महानगर,महानगर,1,6
पालिका,पालिका,1,6
अंडरसी,अंडरसी,1,6
शीर्षक,शीर्षक,1,6
निबंध,निबंध,1,5
वैविध्य,वैविध्य,1,7
आख्यान,आख्यान,1,6
ओल्ने,ओल्ने,1,5
स्कॉटिश,स्कॉटिश,1,7
पनामा,पनामा,1,5
सचेतक,सचेतक,1,5
निर्विवाद,निर्विवाद,1,9
परित्यक्त,परित्यक्त,1,9
प्रसंस्करण,प्रसंस्करण,1,10
नेवादा,नेवादा,1,6
नाइटली,नाइटली,1,6
प्रतिदिन,प्रतिदिन,1,8
कैरेबियन,कैरेबियन,1,8
कैरिब्स,कैरिब्स,1,7
पंद्रहवी,पंद्रहवी,1,8
लोकप्रियता,लोकप्रियता,1,10
गुस्से,गुस्से,1,6
इंसान,इंसान,1,5
दुर्लभ,दुर्लभ,1,6
एंटिलास,एंटिलास,1,7
निकला,निकला,1,5
एंटिलेस,एंटिलेस,1,7
भाषाओं,भाषाओं,1,6
शालीन,शालीन,1,5
वैकल्पिक,वैकल्पिक,1,8
सौ,सौ,1,2
फेफड़ो,फेफड़ो,1,6
गोपनीय,गोपनीय,1,6
संबंधों,संबंधों,1,7
विषाक्त,विषाक्त,1,7
नौकरियां,नौकरियां,1,8
मुखर,मुखर,1,4
सैकड़ों,सैकड़ों,1,7
काटने,काटने,1,5
शिकाई,शिकाई,1,5
उत्तराधिकारी,उत्तराधिकारी,1,12
गिलब्यूट,गिलब्यूट,1,8
अमान्य,अमान्य,1,6
इस्पात,इस्पात,1,6
जल्दबाजी,जल्दबाजी,1,8
ब्रूक्स,ब्रूक्स,1,7
वोल्मर,वोल्मर,1,6
फेलॉन,फेलॉन,1,5
सामरिक,सामरिक,1,6
गलती,गलती,1,4
दरअसल,दरअसल,1,5
क्रिस्चियन,क्रिस्चियन,1,10
लिख,लिख,1,3
ब्रेस्टेड,ब्रेस्टेड,1,9
स्पीकर्स,स्पीकर्स,1,8
उपनगर,उपनगर,1,5
फायदे,फायदे,1,5
नगरवासियों,नगरवासियों,1,10
करेगी,करेगी,1,5
संपादन,संपादन,1,6
पांडुलिपि,पांडुलिपि,1,9
भेजकर,भेजकर,1,5
नींव,नींव,1,4
लॉवीस्ट,लॉवीस्ट,1,7
आदेशों,आदेशों,1,6
नेवी,नेवी,1,4
कमजोर,कमजोर,1,5
गोंगमिन,गोंगमिन,1,7
गोर्यिओ,गोर्यिओ,1,7
रॉयल,रॉयल,1,4
क्लाइड,क्लाइड,1,6
बुनयादी,बुनयादी,1,7
देहाती,देहाती,1,6
पिकनिक,पिकनिक,1,6
बेंच,बेंच,1,4
पगडंडियां,पगडंडियां,1,9
लिबरल,लिबरल,1,5
दल,दल,1,2
मुद्रण,मुद्रण,1,6
उतारना,उतारना,1,6
मालिकाने,मालिकाने,1,8
दुखी,दुखी,1,4
विश्लेषकों,विश्लेषकों,1,10
वर्ल्ड,वर्ल्ड,1,6
जोशपूर्ण,जोशपूर्ण,1,8
